word,freq,is_it_safe,describing_neighborhood
outdoor deck,5,-1,-1
recommended,5,-1,-1
awesome street,5,-1,-1
district middle,5,-1,-1
which helpful was,5,-1,-1
rather loud,5,-1,-1
roads central,5,-1,-1
salisbury,5,-1,-1
necessary amenities,5,-1,-1
downtown next,5,-1,-1
restaurants bars,5,-1,-1
very tufts convenient,5,-1,-1
right subway next,5,-1,-1
it very quiet,5,-1,-1
good shape,5,-1,-1
beautiful skyline view,5,-1,-1
area rest,5,-1,-1
very oriented,5,-1,-1
professionals,5,-1,-1
great everything distance,5,-1,-1
very boston good,5,-1,-1
nice building,5,-1,-1
neighborhood situated,5,-1,-1
enough street close,5,-1,-1
most convenient,5,-1,-1
advance,5,-1,-1
points close,5,-1,-1
very sidewalks safe,5,1,-1
highways get,5,-1,-1
harvard get,5,-1,-1
our five family,5,-1,-1
!too walk far,5,-1,-1
!line,5,-1,-1
debris,5,-1,-1
!clear,5,-1,-1
!boston best,5,-1,-1
rides,5,-1,-1
comfortable place,5,-1,-1
town places,5,-1,-1
quick street ride,5,-1,-1
short st walk,5,-1,-1
little tricky,5,-1,-1
you you are feel,5,-1,-1
cool restaurants,5,-1,-1
very gracious host,5,-1,-1
!pictures,5,-1,-1
!very appealing,5,-1,-1
yet venue,5,-1,-1
area people,5,-1,-1
school road,5,-1,-1
short street ride,5,-1,-1
incredibly peaceful,5,-1,-1
very trips convenient,5,-1,-1
nice plenty neighborhood,5,-1,-1
abandoned buildings,5,-1,-1
short park walk,5,-1,-1
more restaurants,5,-1,-1
evident,5,-1,-1
great walk location,5,-1,-1
short walking downtown distance,5,-1,-1
little shady,5,2,-1
it station close was,5,-1,-1
little difficult,5,-1,-1
travel convenient,5,-1,-1
!very lively,5,-1,-1
access wonderful,5,-1,-1
best place,5,-1,-1
!beat-,5,-1,-1
manor,5,-1,-1
beautifully quiet,5,-1,-1
great very easy,5,-1,-1
other great places,5,-1,-1
broadway close,5,-1,-1
line access,5,-1,-1
easy walking area distance,5,-1,-1
great lots location,5,-1,-1
restaurant full,5,-1,-1
students lot,5,-1,-1
young families,5,-1,-1
plans,5,-1,-1
distance grab,5,-1,-1
next block,5,-1,-1
our very convenient stay,5,-1,-1
sparkling,5,-1,-1
few neighbors,5,-1,-1
!front,5,-1,-1
!huge,5,-1,-1
drink shop,5,-1,-1
too far away,5,-1,-1
area quiet,5,-1,-1
its charm,5,-1,-1
lovely-,5,-1,-1
eateries great,5,-1,-1
subway corner,5,-1,-1
necklace,5,-1,-1
minutes subway walk,5,-1,-1
easy places drive,5,-1,-1
very number convenient,5,-1,-1
thursdays,5,-1,-1
view park,5,-1,-1
strip walkable,5,-1,-1
pet,5,-1,-1
very quiet residential neighborhood,5,-1,-1
grungy,5,-1,-1
downtown bridge,5,-1,-1
very plenty quiet,5,-1,-1
bus stop,5,-1,-1
great common area,5,-1,-1
more peaceful,5,-1,-1
!much time,5,-1,-1
close downtown walk,5,-1,-1
only short action walk,5,-1,-1
other direction,5,-1,-1
!walkable area,5,-1,-1
elle house,5,-1,-1
lyfts,5,-1,-1
nearby center,5,-1,-1
only pedestrian,5,-1,-1
arrive,5,-1,-1
main busy street,5,-1,-1
many trees,5,-1,-1
store away,5,-1,-1
you explore wanting,5,-1,-1
you car are,5,-1,-1
!signs,5,-1,-1
dan,5,-1,-1
different austin areas,5,-1,-1
very much,5,-1,-1
little dark,5,-1,-1
standards,5,-1,-1
light lots,5,-1,-1
little remote,5,-1,-1
cute street,5,-1,-1
keurig,5,-1,-1
well secured,5,1,-1
stuffy,5,-1,-1
!hassle,5,-1,-1
in stay,5,-1,-1
little dirty,5,-1,-1
attractions lot,5,-1,-1
nearby streets,5,-1,-1
us places walk allowing,5,-1,-1
walk wonderful,5,-1,-1
mostly students,5,-1,-1
theatre,5,-1,-1
street lot,5,-1,-1
village away,5,-1,-1
quite scenic,5,-1,-1
quick station access,5,-1,-1
slightly downtown far,5,-1,-1
ceilings,5,-1,-1
catching,5,-1,-1
main draw,5,-1,-1
just block,5,-1,-1
got,5,-1,-1
great w/,5,-1,-1
relatively loud,5,-1,-1
fairly areas close,5,-1,-1
fireplace,5,-1,-1
very amenities convenient,5,-1,-1
super areas convenient,5,-1,-1
far area away,5,-1,-1
sunsets,5,-1,-1
other town parts,5,-1,-1
walking house distance,5,-1,-1
residents open be,5,-1,-1
residents open,5,-1,-1
main drag,5,-1,-1
update,5,-1,-1
great enough everything close,5,-1,-1
common blocks,5,-1,-1
later,5,-1,-1
very park quiet,5,-1,-1
you go,5,-1,-1
boston suburbs,5,-1,-1
tremont,5,-1,-1
many good places,5,-1,-1
best thing,5,-1,-1
beautiful beaches,5,-1,-1
eats lot,5,-1,-1
unique experience,5,-1,-1
walking dogs,5,-1,-1
walk pleasant,5,-1,-1
access prime,5,-1,-1
it comfortable,5,-1,-1
quite spacious,5,-1,-1
area go,5,-1,-1
5am,5,-1,-1
beautiful austin area,5,-1,-1
extremely pleasant,5,-1,-1
strolls,5,-1,-1
bars restaurants,5,-1,-1
locations distance,5,-1,-1
elevators,5,-1,-1
best house part,5,-1,-1
!locale,5,-1,-1
crosswalks,5,-1,-1
very ut close,5,-1,-1
good point jumping,5,-1,-1
also neighborhood being,5,-1,-1
very pool close,5,-1,-1
secluded street,5,-1,-1
really great places,5,-1,-1
entirely walkable,5,-1,-1
easy congress walk,5,-1,-1
barking,5,-1,-1
bars get,5,-1,-1
navigation,5,-1,-1
pups,5,-1,-1
congress minutes,5,-1,-1
great highways close,5,-1,-1
hammocks,5,-1,-1
great austin areas,5,-1,-1
big road,5,-1,-1
different areas,5,-1,-1
our favorite area,5,-1,-1
!road,5,-1,-1
peaceful neighbourhood,5,-1,-1
!bus,5,-1,-1
street restaurants great,5,-1,-1
it spot was experience,5,-1,-1
local environment,5,-1,-1
proximity close,5,-1,-1
their dog,5,-1,-1
tree lined street,5,-1,-1
store walk,5,-1,-1
only transit walk,5,-1,-1
very roads accessible,5,-1,-1
common outdoor space,5,-1,-1
area outside,5,-1,-1
smaller older area homes,5,-1,-1
noise especially you outside enjoying are be,5,-1,-1
their area,5,-1,-1
enough wide,5,-1,-1
communities,5,-1,-1
nice residential shops area,5,-1,-1
our area activities,5,-1,-1
local beer,5,-1,-1
great people location,5,-1,-1
unique neighborhood,4,-1,-1
lovely lined street,4,-1,-1
incredibly helpful,4,-1,-1
bugs,4,-1,-1
trucks lots,4,-1,-1
quintessential old boston streets,4,-1,-1
wonderfully walkable,4,-1,-1
kind of scary,4,2,-1
floor bathroom,4,-1,-1
we planned,4,-1,-1
our friends weekend,4,-1,-1
street steps,4,-1,-1
space half,4,-1,-1
many upcoming area neighborhoods,4,-1,-1
just enough downtown close,4,-1,-1
features one,4,-1,-1
shows,4,-1,-1
just drive,4,-1,-1
back porch,4,-1,-1
right congress next,4,-1,-1
everything mins,4,-1,-1
their own,4,-1,-1
heavy footed,4,-1,-1
prime amenities location,4,-1,-1
audible,4,-1,-1
shares,4,-1,-1
aged,4,-1,-1
just about anywhere,4,-1,-1
out night,4,-1,-1
!experience,4,-1,-1
walking tacos distance,4,-1,-1
centre proximity,4,-1,-1
!see thrilled,4,-1,-1
his house,4,-1,-1
short spots walk,4,-1,-1
corner starbucks,4,-1,-1
multiple austin areas,4,-1,-1
entertaining,4,-1,-1
only short downtown walk,4,-1,-1
t away stop,4,-1,-1
cheaply,4,-1,-1
weekdays,4,-1,-1
many austin places,4,-1,-1
perfect walking lot distance,4,-1,-1
extremely park convenient,4,-1,-1
sidewalk leave,4,-1,-1
sidewalk,4,-1,-1
away walking,4,-1,-1
just stunning,4,-1,-1
largely quiet,4,-1,-1
enough friendly,4,-1,-1
very accomodating,4,-1,-1
us--,4,-1,-1
absolutely prime,4,-1,-1
terms fantastic,4,-1,-1
it very around get easy,4,-1,-1
street businesses by closed,4,-1,-1
marblehead area,4,-1,-1
nearly beat impossible,4,-1,-1
financial district,4,-1,-1
odd very nice areas,4,-1,-1
!as clean,4,-1,-1
our city trip,4,-1,-1
its onramp proximity,4,-1,-1
right chinatown next,4,-1,-1
distance excellent,4,-1,-1
great beach close,4,-1,-1
fun way,4,-1,-1
enough big,4,-1,-1
so lot close,4,-1,-1
easy transport access,4,-1,-1
you spending,4,-1,-1
airport ideal,4,-1,-1
bay away,4,-1,-1
you touring,4,-1,-1
car access easy,4,-1,-1
downtown fantastic,4,-1,-1
we rented,4,-1,-1
nice quite neighborhood,4,-1,-1
great quiet very nice street homes,4,-1,-1
faster,4,-1,-1
living area,4,-1,-1
its own restaurants,4,-1,-1
you location close,4,-1,-1
short city ride,4,-1,-1
other restaurants,4,-1,-1
priority,4,-1,-1
sox,4,-1,-1
super spacious,4,-1,-1
particularly visitors good,4,-1,-1
its arterials proximity,4,-1,-1
zilker close,4,-1,-1
very tight,4,-1,-1
pretty walkable,4,-1,-1
quite cozy,4,-1,-1
campus close be,4,-1,-1
short visit,4,-1,-1
lot quiet,4,-1,-1
wonderfully central,4,-1,-1
nearby neighborhoods,4,-1,-1
transit great,4,-1,-1
transitional neighborhood,4,-1,-1
nice accommodations,4,-1,-1
more safe quiet hosts neighborhoods,4,-1,-1
garden distance,4,-1,-1
rideshares,4,-1,-1
different places,4,-1,-1
french doors,4,-1,-1
night safe,4,1,-1
30min,4,-1,-1
!tons,4,-1,-1
planned,4,-1,-1
noisier,4,-1,-1
flowers lots,4,-1,-1
so beach close,4,-1,-1
itself boston,4,-1,-1
boston system,4,-1,-1
perfect boston drive,4,-1,-1
easy stop walk,4,-1,-1
more expensive,4,-1,-1
!around night walk,4,-1,-1
very narrow street,4,-1,-1
absolutely outstanding,4,-1,-1
!very downtown close,4,-1,-1
!trouble,4,-1,-1
harvard campus,4,-1,-1
it very city get easy,4,-1,-1
around night walk safe,4,1,-1
walking ton distance,4,-1,-1
fairly noisy,4,-1,-1
middle being,4,-1,-1
your need,4,-1,-1
check sure,4,-1,-1
!even,4,-1,-1
neighborhoods distance,4,-1,-1
attractions many,4,-1,-1
historic buildings,4,-1,-1
residential building,4,-1,-1
!directions,4,-1,-1
!sensitive hidden,4,-1,-1
!possibly navigation,4,-1,-1
!your navigation,4,-1,-1
beautiful city,4,-1,-1
really center close,4,-1,-1
just little,4,-1,-1
salem away,4,-1,-1
very quiet place,4,-1,-1
!anything far,4,-1,-1
us be,4,-1,-1
miles couple,4,-1,-1
spots central,4,-1,-1
beautiful town,4,-1,-1
short areas walk,4,-1,-1
difficulty,4,-1,-1
october,4,-1,-1
around in walk,4,-1,-1
type,4,-1,-1
very unsafe,4,2,-1
i enjoyed,4,-1,-1
pad,4,-1,-1
centre distance,4,-1,-1
street top,4,-1,-1
local culture,4,-1,-1
heart amazing,4,-1,-1
restaurants all,4,-1,-1
responsive host,4,-1,-1
son,4,-1,-1
days couple,4,-1,-1
hiking perfect,4,-1,-1
foot explore,4,-1,-1
attractions middle,4,-1,-1
lowell,4,-1,-1
boston travel perfect,4,-1,-1
rough be,4,-1,-1
very reasonable,4,-1,-1
square great,4,-1,-1
at close,4,-1,-1
so harvard close,4,-1,-1
relatives,4,-1,-1
quick areas drive,4,-1,-1
pleasant neighborhood,4,-1,-1
sites convenient,4,-1,-1
low price,4,-1,-1
extremely old,4,-1,-1
animals,4,-1,-1
great service,4,-1,-1
!there was,4,-1,-1
gems,4,-1,-1
tight busy roads,4,-1,-1
restaurants block,4,-1,-1
shops get,4,-1,-1
where,4,-1,-1
line steps,4,-1,-1
stop next,4,-1,-1
main thoroughfare,4,-1,-1
shops ton,4,-1,-1
just station steps,4,-1,-1
scaffolding,4,-1,-1
newer construction,4,-1,-1
guitar,4,-1,-1
best places,4,-1,-1
so old,4,-1,-1
arriving,4,-1,-1
signs,4,-1,-1
well organized,4,-1,-1
farther out,4,-1,-1
hill great,4,-1,-1
places fantastic,4,-1,-1
area beautiful location,4,-1,-1
location line terms,4,-1,-1
steep hill,4,-1,-1
our night,4,-1,-1
tours,4,-1,-1
we everything walk,4,-1,-1
itself street quiet hours was,4,-1,-1
so gorgeous,4,-1,-1
interested anyone,4,-1,-1
sites away,4,-1,-1
your way,4,-1,-1
answer,4,-1,-1
almost unbeatable,4,-1,-1
devices,4,-1,-1
t. walk,4,-1,-1
our room,4,-1,-1
metro distance,4,-1,-1
loved,4,-1,-1
bucolic,4,-1,-1
!great area,4,-1,-1
easy transit walk,4,-1,-1
academy,4,-1,-1
many restaurants bars,4,-1,-1
boston min,4,-1,-1
!you place looking,4,-1,-1
sitting area,4,-1,-1
!city far,4,-1,-1
homie,4,-1,-1
cafes nearby plenty,4,-1,-1
upscale neighborhood,4,-1,-1
great access location,4,-1,-1
musty,4,-1,-1
very awesome,4,-1,-1
neighbors great,4,-1,-1
walk go,4,-1,-1
words,4,-1,-1
!worth,4,-1,-1
their backgrounds,4,-1,-1
heavenly,4,-1,-1
we expected further,4,-1,-1
initially,4,-1,-1
super stop close,4,-1,-1
we attended,4,-1,-1
shops lovely,4,-1,-1
inaccurate,4,-1,-1
very dimly lit,4,-1,-1
minutes walk,4,-1,-1
green space,4,-1,-1
long flight,4,-1,-1
great parks,4,-1,-1
rougher boston area,4,-1,-1
lovely very quiet,4,-1,-1
main places,4,-1,-1
dingy,4,-1,-1
lovely homes,4,-1,-1
!too loud,4,-1,-1
overall great experience,4,-1,-1
sites distance,4,-1,-1
1/2,4,-1,-1
personality lot,4,-1,-1
boston lot,4,-1,-1
world,4,-1,-1
back home,4,-1,-1
banging,4,-1,-1
especially useful,4,-1,-1
eats convenient,4,-1,-1
about center walk,4,-1,-1
neighborhood set,4,-1,-1
louder,4,-1,-1
dilapidated,4,-1,-1
about square mile,4,-1,-1
wellesley,4,-1,-1
great neighborhood restaurants,4,-1,-1
!terrible,4,-1,-1
pot,4,-1,-1
shops nice,4,-1,-1
best listing part,4,-1,-1
its park proximity,4,-1,-1
very upscale neighborhood,4,-1,-1
really quiet street,4,-1,-1
paul,4,-1,-1
costly,4,-1,-1
closet,4,-1,-1
great restaurants walk,4,-1,-1
hit perfect,4,-1,-1
univ,4,-1,-1
portsmouth minutes,4,-1,-1
pastry,4,-1,-1
prettiest one,4,-1,-1
very difficult,4,-1,-1
cute cafes,4,-1,-1
!restaurants lot,4,-1,-1
friends close,4,-1,-1
places wonderful,4,-1,-1
clothing,4,-1,-1
quick food access,4,-1,-1
framingham,4,-1,-1
very impressive,4,-1,-1
residential grocery area,4,-1,-1
walkability lot,4,-1,-1
walk fabulous,4,-1,-1
quick campus drive,4,-1,-1
place drive,4,-1,-1
everything was,4,-1,-1
extremely ideal,4,-1,-1
outstanding restaurants,4,-1,-1
nearby eateries,4,-1,-1
stately old houses,4,-1,-1
it better,4,-1,-1
ride ideal,4,-1,-1
very good-,4,-1,-1
marilyn,4,-1,-1
right house next,4,-1,-1
provided,4,-1,-1
very commute convenient,4,-1,-1
so incredibly convenient,4,-1,-1
good thing,4,-1,-1
people busy,4,-1,-1
easy walking bars distance,4,-1,-1
perfect middle right,4,-1,-1
!you area i was spending,4,-1,-1
place close,4,-1,-1
just austin outside,4,-1,-1
very venue convenient,4,-1,-1
just street walk,4,-1,-1
mixture,4,-1,-1
local beaches,4,-1,-1
very congested,4,-1,-1
uber away,4,-1,-1
safe environment,4,1,-1
neighborhood stroll,4,-1,-1
place is,4,-1,-1
other boston areas,4,-1,-1
very airport accessible,4,-1,-1
!neighbor,4,-1,-1
when in,4,-1,-1
extremely access convenient,4,-1,-1
a1,4,-1,-1
most boston places,4,-1,-1
bay convenient,4,-1,-1
still neighborhood being,4,-1,-1
buildings mix,4,-1,-1
minute restaurants walk,4,-1,-1
somehow,4,-1,-1
excursions great,4,-1,-1
workshop,4,-1,-1
relatively easy,4,-1,-1
small area,4,-1,-1
hospitals close,4,-1,-1
right square next,4,-1,-1
much expected nicer,4,-1,-1
sunny days,4,-1,-1
trail corner,4,-1,-1
little while,4,-1,-1
down run,4,-1,-1
parking permit,4,-1,-1
noise prone,4,-1,-1
upscale area,4,-1,-1
toys,4,-1,-1
architecture lot,4,-1,-1
washroom,4,-1,-1
so roads close,4,-1,-1
perfectly area walkable,4,-1,-1
reasonable distance,4,-1,-1
very well lit,4,-1,-1
walking museum distance,4,-1,-1
everyone expectations,4,-1,-1
taco,4,-1,-1
festival ideal,4,-1,-1
short market walk,4,-1,-1
great street shop,4,-1,-1
state places access,4,-1,-1
!many sidewalks,4,-1,-1
!sights far,4,-1,-1
night walking,4,-1,-1
it road is,4,-1,-1
it ideal anyone period location,4,-1,-1
very convenient downtown close,4,-1,-1
food awesome,4,-1,-1
around night walking,4,-1,-1
perfect walking area distance,4,-1,-1
many meals options,4,-1,-1
!practice use,4,-1,-1
it very quiet was,4,-1,-1
several good restaurants,4,-1,-1
listing described,4,-1,-1
cute neighbourhood,4,-1,-1
stops convenient,4,-1,-1
so much thanks,4,-1,-1
doorcodes,4,-1,-1
beautiful historic neighborhood,4,-1,-1
seashore,4,-1,-1
station near,4,-1,-1
cramped,4,-1,-1
preferred,4,-1,-1
best this part,4,-1,-1
university heart,4,-1,-1
very area knowledgeable,4,-1,-1
nice great location,4,-1,-1
us visiting,4,-1,-1
!really walkable,4,-1,-1
quite austin central,4,-1,-1
weather nice is,4,-1,-1
cozy feel,4,-1,-1
best eateries,4,-1,-1
!super safe,4,2,-1
surprisingly convenient,4,-1,-1
extremely trip convenient,4,-1,-1
cambridge perfect,4,-1,-1
good options,4,-1,-1
street apartment boardwalk,4,-1,-1
walks nice,4,-1,-1
short airport drive,4,-1,-1
reasonable rate,4,-1,-1
super lots convenient,4,-1,-1
little secluded,4,-1,-1
it nice,4,-1,-1
there get,4,-1,-1
family close places,4,-1,-1
tourists perfect,4,-1,-1
quite campus close,4,-1,-1
!joke,4,-1,-1
really shops nice,4,-1,-1
so water close,4,-1,-1
salem area,4,-1,-1
easy street barbecue stroll,4,-1,-1
streets distance,4,-1,-1
grounds,4,-1,-1
my center conference,4,-1,-1
vehicles,4,-1,-1
entertain,4,-1,-1
area rooms,4,-1,-1
nice cafe,4,-1,-1
nighttime,4,-1,-1
airport great,4,-1,-1
lovely community,4,-1,-1
absolutely terrific,4,-1,-1
excitement away,4,-1,-1
our pup,4,-1,-1
heart access,4,-1,-1
boston locations,4,-1,-1
transportation places accessible,4,-1,-1
high floor,4,-1,-1
!there,4,-1,-1
really me convenient,4,-1,-1
italian bakeries,4,-1,-1
boston stop,4,-1,-1
nice walkable neighborhood,4,-1,-1
!attractive,4,-1,-1
us-,4,-1,-1
mold,4,-1,-1
tons distance,4,-1,-1
family ideal,4,-1,-1
her property,4,-1,-1
very cool places,4,-1,-1
downtown prime,4,-1,-1
perfect experience,4,-1,-1
very those convenient,4,-1,-1
line block,4,-1,-1
fairly peaceful,4,-1,-1
neighborhood has,4,-1,-1
celebration,4,-1,-1
quite mit close,4,-1,-1
quite buildings filled,4,-1,-1
small plantation,4,-1,-1
view peaceful,4,-1,-1
understandable,4,-1,-1
half hour,4,-1,-1
step,4,-1,-1
effort,4,-1,-1
visit able,4,-1,-1
winthrop,4,-1,-1
close t walk,4,-1,-1
convienent,4,-1,-1
communities travel,4,-1,-1
park nice,4,-1,-1
harvard access,4,-1,-1
just short subway walk,4,-1,-1
quite private,4,-1,-1
seafood,4,-1,-1
t block,4,-1,-1
you area be need,4,-1,-1
wanna,4,-1,-1
his family,4,-1,-1
excellent area restaurants,4,-1,-1
visit convenient,4,-1,-1
nice park,4,-1,-1
really attractions close,4,-1,-1
us uncomfortable feel,4,2,-1
oasis,4,-1,-1
nights one,4,-1,-1
sleep great,4,-1,-1
garden blocks,4,-1,-1
main attraction,4,-1,-1
lawn,4,-1,-1
longwood,4,-1,-1
photos shown lovely,4,-1,-1
commons away,4,-1,-1
area center,4,-1,-1
groups good,4,-1,-1
1800s,4,-1,-1
very short square walk,4,-1,-1
only t. walk,4,-1,-1
explore beautiful,4,-1,-1
very restaurants good,4,-1,-1
thermostat,4,-1,-1
entire area,4,-1,-1
pretty much boston anywhere,4,-1,-1
easy check,4,-1,-1
old homes,4,-1,-1
largely residential,4,-1,-1
square corner,4,-1,-1
satisfactory,4,-1,-1
sac end,4,-1,-1
unfriendly,4,-1,-1
just beach walk,4,-1,-1
boston walk able,4,-1,-1
cambridge convenient,4,-1,-1
yet quiet,4,-1,-1
towns close,4,-1,-1
magnolia,4,-1,-1
charming quiet neighborhood,4,-1,-1
boston ideal,4,-1,-1
good night,4,-1,-1
options distance,4,-1,-1
deal great,4,-1,-1
everything away ride,4,-1,-1
young adults,4,-1,-1
walking stops distance,4,-1,-1
very college close,4,-1,-1
still quiet,4,-1,-1
especially area boston,4,-1,-1
professional,4,-1,-1
great little places,4,-1,-1
places ride,4,-1,-1
very towns convenient,4,-1,-1
cute spots,4,-1,-1
mixed bag,4,-1,-1
!block,4,-1,-1
!stay,4,-1,-1
warm days,4,-1,-1
large people number,4,-1,-1
plenty amazing,4,-1,-1
units lot,4,-1,-1
!at all clean,4,-1,-1
me feel,4,-1,-1
good communication,4,-1,-1
late evening,4,-1,-1
swell,4,-1,-1
uneven,4,-1,-1
very theater convenient,4,-1,-1
easy bus,4,-1,-1
as well downtown great,4,-1,-1
enough i pavilion walk close,4,-1,-1
neighbors noise,4,-1,-1
internet,4,-1,-1
it come easy,4,-1,-1
edge,4,-1,-1
great really downtown close,4,-1,-1
you neighborhood stay looking,4,-1,-1
sorts close,4,-1,-1
really good restaurants,4,-1,-1
huge park,4,-1,-1
6th distance,4,-1,-1
easy lamar access,4,-1,-1
my expectation,4,-1,-1
developing,4,-1,-1
area wineries,4,-1,-1
distilleries,4,-1,-1
their visit,4,-1,-1
camper,4,-1,-1
very professional,4,-1,-1
check perfect,4,-1,-1
line next,4,-1,-1
locations drive,4,-1,-1
attractions lots,4,-1,-1
too far downtown away,4,-1,-1
sunny,4,-1,-1
!nice too downtown far,4,-1,-1
great very austin close,4,-1,-1
colorful houses,4,-1,-1
dynamite,4,-1,-1
congress restaurants,4,-1,-1
especially helpful,4,-1,-1
strange,4,-1,-1
best host,4,-1,-1
great paths close,4,-1,-1
great area knowledge,4,-1,-1
very tourists convenient,4,-1,-1
away neighborhood tucked,4,-1,-1
easy some access,4,-1,-1
very bus close,4,-1,-1
easily places accessible,4,-1,-1
!crowded,4,-1,-1
food walk,4,-1,-1
slightly shady,4,2,-1
mass,4,-1,-1
you there 're,4,-1,-1
last minute,4,-1,-1
nice stores,4,-1,-1
great festival location,4,-1,-1
grocery convenient,4,-1,-1
really nice area,4,-1,-1
very quick walk,4,-1,-1
laptop,4,-1,-1
!directly,4,-1,-1
i.,4,-1,-1
stop good,4,-1,-1
historic homes,4,-1,-1
quick anywhere ride,4,-1,-1
very uneven,4,-1,-1
his home,4,-1,-1
especially you planning,4,-1,-1
very access quiet,4,-1,-1
cute little area,4,-1,-1
distance parks,4,-1,-1
only action walk,4,-1,-1
perfect walking congress distance,4,-1,-1
stations away,4,-1,-1
offer has,4,-1,-1
quite accessible,4,-1,-1
trips convenient,4,-1,-1
her neighborhood,4,-1,-1
runs great,4,-1,-1
really austin close,4,-1,-1
about min,4,-1,-1
harvard street,4,-1,-1
hospitals,4,-1,-1
austin min,4,-1,-1
it neighborhood was,4,-1,-1
very things close,4,-1,-1
nearby highways,4,-1,-1
there again stay,4,-1,-1
sprucing,4,-1,-1
our 5 family,4,-1,-1
only minutes,4,-1,-1
almost anywhere,4,-1,-1
perfect very street close,4,-1,-1
area walking,4,-1,-1
our devices,4,-1,-1
i town was,4,-1,-1
lives,4,-1,-1
distance be,4,-1,-1
city central,4,-1,-1
still having,4,-1,-1
stunning views,4,-1,-1
craziness away,4,-1,-1
my austin trip,4,-1,-1
transportation get,4,-1,-1
you flying,4,-1,-1
quiet park next neighborhood,4,-1,-1
extended weekend,4,-1,-1
downtown miles,4,-1,-1
square middle,4,-1,-1
relief,4,-1,-1
!further,4,-1,-1
plans great,4,-1,-1
excellent environment,4,-1,-1
info,4,-1,-1
quick austin access,4,-1,-1
relax great,4,-1,-1
us all,4,-1,-1
walking university distance,4,-1,-1
my friends experience,4,-1,-1
excellent very safe,4,1,-1
provides,4,-1,-1
everywhere get,4,-1,-1
excellent quiet,4,-1,-1
center drive,4,-1,-1
your trip,4,-1,-1
its close downtown proximity,4,-1,-1
things far,4,-1,-1
stay time,4,-1,-1
very highways close,4,-1,-1
!life,4,-1,-1
ideal quiet,4,-1,-1
right center next,4,-1,-1
very isolated,4,-1,-1
fun area,4,-1,-1
t access,4,-1,-1
areas middle,4,-1,-1
great eateries,4,-1,-1
saw,4,-1,-1
options convenient,4,-1,-1
food tons,4,-1,-1
it everything close 's,4,-1,-1
good central location,4,-1,-1
